ID;Data Agendamento;Finalizado?;Data Finalização;Empresa;Contato;Responsável;Descrição da Tarefa
727;02/06/2015 02:59:59;Sim;02/06/2015 19:32:48;Matilat Laticínios;;Victor;Já deixei catálogo na portaria e conversei com Paula, que trabalhou no Minerva de Barretos. Vai marcar comigo outro dia. Ligar quando estiver em Rio Preto.
709;02/06/2015 02:59:59;Sim;02/06/2015 12:31:23;;;Victor;Gerente está em Descalvado. Vai agendar para a semana do dia 08.
706;02/06/2015 02:59:59;Sim;08/06/2015 18:06:20;Frigocruz;;Victor;Dyonathan disse que está fazendo outros testes agora, e pediu para ligar na segunda-feira para agendar a data do teste.
672;02/06/2015 02:59:59;Sim;01/06/2015 14:08:24;Marvi;;Victor;Flavia pediu para ligar na primeira semana de Junho para marcar a data dos testes.
656;02/06/2015 02:59:59;Sim;02/06/2015 12:04:28;Predilecta;;Victor;Já foi enviado tudo. Só no aguardo da confirmação da data para os testes.
646;02/06/2015 02:59:59;Sim;03/06/2015 19:58:14;Santa Casa e Unimed Limeira;;Victor;Enviado e-mail dizendo que faremos a R$ 0,21 por kg de roupa. Ver se já trocaram as máquinas e tentar agendar para iniciar.
645;02/06/2015 02:59:59;Sim;01/06/2015 19:52:26;Pif Paf (Visconde do Rio Branco);;Victor;Não podia atender no momento. Mandei e-mail.
550;02/06/2015 02:59:59;Sim;01/06/2015 14:00:55;Yakult;;Victor;Salustriano está de férias e volta na primeira semana de Junho.
701;01/06/2015 17:00:00;Não;;Frigorifico Wessel;;Renan;Reuniao segunda feira
754;01/06/2015 13:00:00;Sim;08/06/2015 18:30:57;Nutriline Alimentação;;Adriana;"Visita com Renan. Catálogo entregue mais uma vez.



Testes realizados em outubro de 2014.



Retornar ligação dia 01/junho."
665;01/06/2015 13:00:00;Sim;08/06/2015 17:39:26;Itaiquara;;Renan;"Conversei com o Flavio que disse que o Wagner esta de ferias; eles trabalham com a Kalykim, Wagner volta de ferias daqui duas semanas

"
618;01/06/2015 13:00:00;Sim;08/06/2015 17:47:07;;Moira;Renan;entrar em contato dia 1/Junho
337;01/06/2015 13:00:00;Sim;01/06/2015 02:58:23;Frigorífico Olhos d'Agua;;Victor;Visitar quando estiver passando pela região.
711;01/06/2015 12:30:00;Sim;30/10/2015 11:26:32;Boa Cozinha;;Adriana;"Em Janeiro os documentos do Sapone Bac foram reprovados.



Thiago manteve contato com a responsável da qualidade, mas não obtivemos retorno.



Paula - Diretora de Operações também encaminhou e-mail com a reprovação do produto.

Produto REPROVADO.

 

Não constam as seguintes informações:

1. Não informada a % concentração da substância triclosan (obrigatório)

2. Não possui a simbologia diamante de Hommel na seção 02 (obrigatório)



Entrar em contato em breve. Ligar para Edvaldo.

"
558;01/06/2015 12:00:00;Sim;03/06/2015 19:18:51;Mae Terra;;Renan;"falei com ela hoje ; fui mega simpatica ligar no dia 1//6"
810;30/05/2015 02:59:59;Sim;01/06/2015 02:55:05;Enova Foods Catanduva;;Victor;Foi passado o consumo. Enviar cotação.
736;30/05/2015 02:59:59;Sim;30/05/2015 17:15:40;Kodilar;;Victor;Nathalia disse que estão com dificuldade para limpar o pasteurizador de molhos para salada. Vai passar o consumo assim que o diretor industrial voltar de viagem hoje ou amanhã.
726;30/05/2015 02:59:59;Sim;28/05/2015 18:48:20;Bimbo;;Victor;Enviado de novo para o Renan.
720;30/05/2015 02:59:59;Sim;30/05/2015 17:03:54;Catupiry (Bebedouro);;Victor;Angelica informou que a Supervisora Monica que cuidava dos produtos saiu da empresa. Dna. Fatima, que é a gerente da qualidade está em São Paulo, e é ela que poderia informar melhor sobre os produtos. Disse que talvez semana que vem a Fatima volte.
717;30/05/2015 02:59:59;Sim;29/05/2015 11:16:15;Frango Rosaves;;Victor;Cristiane vai receber visita amanhã às 6:30
716;30/05/2015 02:59:59;Não;;Selmi Galo;;Renan;22/04/2015 – PROCURAR VANESSA DA QUALIDADE – (VANESSA@SELMI.COM.BR)enviado e-mail para Vanessa
688;30/05/2015 02:59:59;Sim;28/05/2015 17:48:29;Enova Foods Catanduva;;Victor;Enviado e-mail novamente pedindo consumo para poder passar cotação.
684;30/05/2015 02:59:59;Sim;30/05/2015 17:17:16;Marilan;;Victor;Visitar Edenir as 11:00
673;30/05/2015 02:59:59;Sim;30/05/2015 17:02:06;Cutrale Sucocítrico;;Victor;Deu tudo errado. Ver se novo peracético já chegou e mandar novamente.
708;29/05/2015 13:00:27;Sim;19/10/2015 18:53:29;Moinho Santa Clara;;Jessica;Levar saboneteiras, assinar comodato 
690;29/05/2015 13:00:00;Não;;Belbon;;Adriana;"Último contato em Janeiro.



Nutricionista informou que não tem tempo de avaliar nossos produtos."
622;29/05/2015 13:00:00;Sim;28/05/2015 19:11:15;Arabian Bread;;Renan;"acompnhando desde outubro , esta satisfeita com a Mundial; ligar para ficar em cima"
523;29/05/2015 13:00:00;Sim;28/05/2015 16:22:28;Marilan;;Victor;Edenir estava afastado. Voltou hoje. Ainda não recebeu catálogo e caderno. Ligar mais para o final da semana.
730;29/05/2015 12:00:00;Não;;Damm Pescados;;Renan;Enviado e-mail para a Barbara da Qualidade com apresentacao, vai avaliar
687;29/05/2015 12:00:00;Sim;30/05/2015 16:58:51;Hercules Leite;;Renan;reuniao marcada com a Geisi
692;29/05/2015 11:00:15;Não;;Dubhay Terceirização ;;Jessica;Conversei com o Márcio, enviar cotação. 
794;29/05/2015 02:59:59;Sim;28/05/2015 18:28:43;Frimesa - Medianeira;;Victor;"Gilson estava muito enrolado em uma reunião, não pode falar comigo direito. Falou meio por cima que resolvendo a questão da lavanderia, a gente poderia testar na produção.



Pediu para tratar com a Grazi"
750;29/05/2015 02:59:59;Sim;28/05/2015 14:50:28;Fazenda Bela Vista;;Victor;Celso informou que quem trata dessas questões é o Maurinho, diretor agropecuário, que não está na empresa. Ligar depois.
712;29/05/2015 02:59:59;Sim;28/05/2015 16:27:03;Frig West;;Victor;Retomar conversa com Ruy.
694;29/05/2015 02:59:59;Sim;30/05/2015 16:57:19;Frigol;;Victor;Pegar novas amostras para carretilha
691;29/05/2015 02:59:59;Sim;30/05/2015 16:58:18;D'Guste;;Victor;Carregar produtos e dosador para entregar sexta-feira.
686;29/05/2015 02:59:59;Sim;28/05/2015 12:56:42;Frango Rosaves;;Victor;Cristiane pediu para eu ligar amanhã, pois está saindo para Botucatu agora.
680;29/05/2015 02:59:59;Sim;01/06/2015 02:05:58;Grupo Fix (Pão de Queijo Raro;;Victor;"Camila informou que produtos foram aprovados, mas não pode enviar no caminhão que vem com comida junto. Precisa enviar por transportadora.



Vai passar o consumo dos produtos para enviarmos cotação."
678;29/05/2015 02:59:59;Sim;28/05/2015 17:46:22;Bon-Mart;;Victor;Disse que está envolvida em um questionário para a China, e que na semana que vem vai poder ver estas questões. Ligar para marcar testes.
654;29/05/2015 02:59:59;Sim;28/05/2015 18:12:20;BRF Foods;;Victor;Enviado e-mail para Nelter e Marlise (gerentes regionais) com apresentação. Nelter informou que é tudo feito pelo corporativo, e a maioria dos produtos são comprados da Ecolab e Diversey. Manter contato para agendar visita e homologar produtos.
640;29/05/2015 02:59:59;Sim;28/05/2015 19:07:03;Laticínios Jussara;;Victor;E-mail enviado para Claudio.
639;29/05/2015 02:59:59;Sim;28/05/2015 16:29:04;Amor Aos Pedaços;;Victor;Deixado catálogo na portaria. Ramal dela só chama e é só com horario agendado.
559;29/05/2015 02:59:59;Sim;28/05/2015 18:34:19;New Millen;;Victor;Enviado outro e-mail.
778;28/05/2015 23:30:53;Sim;19/10/2015 18:53:27;Festival Ceagesp;;Jessica;Conversei com a Bruna. Trabalha com Ecolab, mas tem interesse nos nossos produtos. Enviar ainda hoje cotação 
373;28/05/2015 15:00:00;Sim;28/05/2015 17:14:11;;;Victor;"Foi enviado catálogo para Manuela, e dito que se tivesse algum problema durante essa greve de caminhoneiros, que estaríamos a disposição.



Deixar caderno quando estiver indo para Estrela D&#039;Oeste."
833;28/05/2015 14:45:53;Não;;Centroeste;;Flavio;Bomba dosadora (Seko) e mangueira
723;28/05/2015 13:30:00;Sim;30/10/2015 11:26:27;Addoratti Festas;;Adriana;"Visita e entrega de catálogo hoje.



Concorrente: Trevo 



Agendar outra visita com o André e nutricionista."
653;28/05/2015 13:00:00;Sim;28/05/2015 14:10:05;Cacau Show;;Renan;troquei e-mail hoje, retornar na semana que vem
575;28/05/2015 13:00:00;Sim;03/06/2015 19:20:55;Sakura Alimentos;;Renan;"15 Agosto 2014 - conversado pediu apresentacao

15 Agosto de 2014 - apresentacao enviada

4/ 5 retornei conforme converado porem nao cosegui

1 de Maio - fui APAS e peguei o contato do Akira chefe da Daniela

falei com Akira, retornar no fim do mes para marcar reuniao

compram da LARKIN a 14 anos"
366;28/05/2015 13:00:00;Sim;28/05/2015 18:53:58;C-Vale;;Victor;Terminando HCancer e Estrela Alimentos, dar um foco para testar lá.
349;28/05/2015 13:00:00;Sim;28/05/2015 15:04:14;;;Victor;Visitar quando estiver a caminho de Barretos.
751;28/05/2015 12:00:00;Não;;Ebicen - Glico;;Renan;Flavio nunca havia ido, falou com o porteiro no numero 3686 7626 ou Valderez compradora Ou Karla.
731;28/05/2015 12:00:00;Não;;Kim Paes;;Renan;Flavio deixou amostra do SOL 200 e PRO HA ALC
714;28/05/2015 11:30:22;Sim;19/10/2015 18:53:23;Risk Alimentos ;;Jessica;Ligar para Juliana, enviado e-mail.
685;28/05/2015 11:00:48;Não;;Soberana ;;Jessica;Ligar para Gleison Compras 
721;28/05/2015 11:00:23;Sim;19/10/2015 18:53:20;Hospital Cruz Azul;;Jessica;Já foi levado amostras em dezembro, ligar para saber o resultado 
728;28/05/2015 11:00:04;Sim;19/10/2015 18:53:16;Bebidas Piracaia;;Jessica;Enviado cotação, ligar para o Cliente.
289;28/05/2015 11:00:00;Sim;28/05/2015 14:52:10;Ebicen - Glico;;Victor;"E-mail com cotação já enviado.



Simone, solicitar 1 litro de Klinbe, Klin Se7e e Karbox para amostras, por favor.



Levar amostras assim que estiverem prontas.
"
171;28/05/2015 11:00:00;Sim;28/05/2015 14:10:47;Frigorifico Wessel;;Victor;"Cibele - (11) 3107-4561



Renan pegou o contato de outra pessoa. Acompanhar juntos."
725;28/05/2015 10:00:00;Sim;28/05/2015 14:51:12;Casa Suíca;;Victor;Cristiane agendou para amanhã as 7 da manhã.
6;28/05/2015 10:00:00;Sim;28/05/2015 14:09:10;Cacau Show;;Victor;"Renan está fazendo acompanhamento.

Acompanhar também."
722;28/05/2015 02:59:59;Não;;Divino Fogão;;Jessica;Ligar
679;28/05/2015 02:59:59;Sim;28/05/2015 19:20:09;Fundação Salvador Arena;;Victor;"Sexta dia 22 - Integração e instalação na fundação

Segunda-feira dia 25 - Integração e instalação na fundação"
661;28/05/2015 02:59:59;Sim;28/05/2015 14:56:38;Special Dog;;Victor;Pediu para enviar e-mail novamente. Ficar em cima.
631;28/05/2015 02:59:59;Sim;28/05/2015 14:30:17;;;Victor;Silvio pediu para reencaminhar cotação. Já reencaminhada.
610;28/05/2015 02:59:59;Sim;28/05/2015 14:01:45;Cory Alimentos;;Victor;Liguei para Suelen, e ficamos de na semana que vem, ou na outra agendarmos o dia do teste.
560;28/05/2015 02:59:59;Sim;28/05/2015 14:26:21;Rocha Pan;;Victor;Foi passado o contato de novo, disse que vai falar com a nutricionista.
519;28/05/2015 02:59:59;Sim;27/05/2015 14:45:44;;;Victor;Está enrolado neste mês e no próximo. Ligar perto do fim de Maio.
715;27/05/2015 23:00:01;Não;;Santa Helena Refeições ;;Jessica;Procurar o telefone e um contato urgente 
740;27/05/2015 22:30:51;Não;;Long Way Alimentos;;Jessica;Enviar cotação, esperar resposta para iniciar o teste
636;27/05/2015 13:00:00;Não;;CVNC - Parmalat;;Renan;Catalogo deixado a um mes atras, liguei para Soeli agora e ela esta de ferias, volta na semana que vem.
444;27/05/2015 12:30:00;Sim;28/05/2015 18:26:51;Frimesa - Medianeira;;Victor;Dar foco assim que terminar HCancer e Estrela Alimentos.
658;27/05/2015 02:59:59;Sim;27/05/2015 20:07:51;Hospital São Lucas;;Victor;Levar produtos para cozinha.
657;27/05/2015 02:59:59;Sim;27/05/2015 13:57:58;Kodilar;;Victor;"Nathalia disse que estão movimentando algumas máquinas na fábrica e não estão fazendo a higienização noturna. Disse que gostaria de programar para fazer os testes no começo de Junho.



Foi enviado e-mail solicitando os produtos e consumo mensal. Cobrar."
652;27/05/2015 02:59:59;Sim;27/05/2015 19:51:32;;;Victor;Pessoal de compras ainda não passou o consumo para virginia. Ela está no aguardo para me passar, pois já passou os valores que ela precisa para a gente igualar.
629;27/05/2015 02:59:59;Sim;27/05/2015 14:24:14;Bimbo;;Victor;Junior enviou cadastro. Encaminhado para Renan e Jeferson. Assim que responderem, encaminhar para o Junior de volta.
620;27/05/2015 02:59:59;Sim;27/05/2015 20:34:11;Frigol;;Victor;Conversado com Rogério. Agendar visita com Letícia.
604;27/05/2015 02:59:59;Sim;27/05/2015 13:12:43;Casa Suíca;;Victor;Liguei para agendar visita para 29/04 e ela disse que tem muitos relatórios para entregar no dia 30/04 e está muito enrolada. Informei que vou para o interior dia 30 e retorno na semana do dia 11/05, e vou ligar para agendar visita.
597;27/05/2015 02:59:59;Sim;27/05/2015 20:00:32;;;Victor;Enviado nova cotação para Haroldo com as condições de frete que eles precisam.
589;27/05/2015 02:59:59;Sim;28/05/2015 14:22:17;Grupo Hinomoto;;Victor;Enviado e-mail para Fernando para perguntar se já testaram o lubrificante de esteira.
496;27/05/2015 02:59:59;Sim;26/05/2015 20:01:44;Arco-Íris;;Victor;Ana Lucia recebeu o caderno e pediu para deixar um pouco mais pra frente pois está muito enrolada.
473;27/05/2015 02:59:59;Sim;27/05/2015 12:10:10;Matilat Laticínios;;Victor;Alessandra saiu da empresa. Continuar tentando até a pessoa nova entrar.
239;26/05/2015 11:30:00;Sim;14/05/2015 14:41:06;BRF Foods;;Victor;"Geander não trabalha mais lá.



Foi conversado com Jaqueline Assoni e enviado e-mail. Ela disse que vai encontrar o responsável, mas só na semana que vem, porque agora é fechamento de mês.



Dar foco assim que estiver com as questões do Marba, Estrela, Hosp. do Cancer, Minerva e Frimesa todas definidas."
682;26/05/2015 02:59:59;Sim;27/05/2015 11:59:36;Enova Foods Catanduva;;Victor;Visitar segunda-feira as 8:30
666;26/05/2015 02:59:59;Sim;27/05/2015 11:54:01;Frigorífico Cardeal;;Victor;Visitar Roberta assim que chegar em Santo André.
651;26/05/2015 02:59:59;Sim;27/05/2015 11:54:55;Quatá Alimentos;;Victor;Cotação enviada. Acompanhar para dar andamento.
648;26/05/2015 02:59:59;Sim;27/05/2015 14:13:33;Tirolez;;Victor;Enviado cotação de 2.000 kg de soda escama e 300 kg de cloro.
643;26/05/2015 02:59:59;Sim;26/05/2015 19:50:13;;;Victor;Anita informou que o gerente deles estava externo. Até hoje tentaria marcar uma reunião com a gente para semana que vem.
615;26/05/2015 02:59:59;Sim;27/05/2015 20:35:21;D'Guste;;Victor;Adriana pediu para instalar nosso dosador pois vai trabalhar com a gente. E o que ela tem, deu pau.
593;26/05/2015 02:59:59;Sim;27/05/2015 11:50:36;General Brands;;Renan;ligar dia
590;26/05/2015 02:59:59;Sim;27/05/2015 11:46:31;Vigor;;Victor;Enviado e-mail pedindo para visitar segunda-feira.
564;26/05/2015 02:59:59;Sim;27/05/2015 11:45:08;Ultrapan;;Victor;Não consegue receber visita amanhã. Tentar agendar semana que vem.
562;26/05/2015 02:59:59;Sim;26/05/2015 20:59:35;Ryco Alimentos;;Victor;Passar para a Jéssica.
635;25/05/2015 18:00:00;Sim;28/05/2015 14:52:01;Atibaense Refrigerante;;Renan;reuniao segunda feira com a viviane a tarde
44;24/05/2015 11:20:56;Sim;27/05/2015 11:41:43;Frango Rosaves;;Victor;Tudo
669;23/05/2015 02:59:59;Sim;26/05/2015 19:45:25;Marfrig;;Victor;Cotação enviada ontem. Juliana vai sentar amanhã com gerente dela para definir qual estratégia vão tomar.
668;23/05/2015 02:59:59;Sim;22/05/2015 17:43:49;Enova Foods Catanduva;;Victor;Ana pediu para enviar e-mail solicitando data para visita. Pedi para amanhã ou segunda.
667;23/05/2015 02:59:59;Sim;22/05/2015 18:28:31;Pif Paf (Visconde do Rio Branco);;Victor;"LIGAR SEM FALTA!!! Carlos Coelho disse que DANIELA da unidade de Visconde do Rio Branco (abate de aves) está fazendo teste de produtos. Ficar em cima!!! (32) 3559-1286.



Liguei na unidade e informaram que ela está em treinamento e volta sexta-feira. Ligar sexta sem falta!"
664;23/05/2015 02:59:59;Sim;21/05/2015 17:30:12;Quatá Alimentos;;Victor;Conversado com Robert por telefone. Parece que tem interesse. Pediu para enviar cotação. Solicitei por email os produtos e consumo.
637;23/05/2015 02:59:59;Sim;22/05/2015 19:30:53;Junior Alimentos;;Victor;Ver se é esse Anderson o responsável.
292;22/05/2015 13:00:00;Sim;22/05/2015 18:01:11;;;Victor;Agendar visita quando estiver indo para Barretos.
677;22/05/2015 02:59:59;Sim;21/05/2015 14:03:57;Laticínios Jussara;;Victor;Atualizar e ver a data que termina o contrato.
674;22/05/2015 02:59:59;Sim;22/05/2015 18:07:06;Marvi;;Victor;Solicitado amostras para Simone.
649;22/05/2015 02:59:59;Sim;22/05/2015 18:23:08;;;Victor;Gabriel está externo. Conversei com Anita, e ela me informou que até o meio da semana que vem já estará com tudo resolvido. Ligar.
641;22/05/2015 02:59:59;Sim;21/05/2015 14:15:51;Enova Foods Catanduva;;Victor;Atualizar
634;22/05/2015 02:59:59;Sim;21/05/2015 13:33:48;BRF Foods;;Victor;Parace que Nelter é o responsável pela qualidade na BRF de Carambeí. Tentar falar com ele.
626;22/05/2015 02:59:59;Sim;21/05/2015 14:21:32;Special Dog;;Victor;Enviado email para Tiago passar os produtos utilizados e quantidade para amostras.
625;22/05/2015 02:59:59;Sim;22/05/2015 19:43:05;Bom Peixe Pescados;;Victor;Enviado e-mail para Cesar solicitando continuidade do processo.
594;22/05/2015 02:59:59;Sim;22/05/2015 19:08:19;Pão de Queijo do Maestro;;Victor;Conversei com Ricardo pessoalmente, e hoje enviei e-mail cobrando os produtos utilizados.
592;22/05/2015 02:59:59;Sim;22/05/2015 19:31:54;Bimbo;;Victor;Enviado e-mail solicitando papelada para andamento no processo.
588;22/05/2015 02:59:59;Sim;21/05/2015 14:27:06;Zinho Pão de Alho;;Victor;Renan encontrou na APAS e enviou email.
583;22/05/2015 02:59:59;Sim;21/05/2015 13:17:50;Nestlé Purina PetCare;;Victor;Enviado e-mail pergutando qual melhor semana para visita.
572;22/05/2015 02:59:59;Sim;22/05/2015 18:10:54;Bebidas Poty;;Victor;Sandra informou que os valores estão muito altos. Solicitei consumo por email para estudar valores menores.
565;22/05/2015 02:59:59;Sim;22/05/2015 18:15:24;Frango nutribem;;Victor;Telefone só chama. Tentar passar lá quando estiver por Rio Preto, ou continuar tentando.
536;22/05/2015 02:59:59;Sim;21/05/2015 13:02:54;;;Victor;Foi enviado e-mail. Acompanhar.
476;22/05/2015 02:59:59;Sim;21/05/2015 12:58:08;Frango Facio;;Victor;Enviei e-mail pergutando se gostaram. Aguardar resposta.
