ID;Nome;Nome Fantasia;Razão Social;CNPJ;Telefone;Celular;E-mail;WhatsApp;Website;Endereço Completo;Rua;Número;Complemento;Bairro;Cidade;Estado;CEP;Setor;Categoria;Responsável;Data Cadastro;Total Histórico;Total Negócios;Descrição
2762;Oakberry - Vl. Madalena;Oakberry - Vl. Madalena;;;;;;;;Harmonia, 150, Sumarezinho, 05435000;Harmonia;150;;Sumarezinho;;;05435000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2700;Ocean - Peixaria;Ocean - Peixaria;;;;;;;;Dos Chanes, 256, Indianópolis, 04087031;Dos Chanes;256;;Indianópolis;;;04087031;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
378;Oetker;Oetker;;;(11) 3783-9309;;;;;Joaquim Lapas Veiga, 239, SP;Joaquim Lapas Veiga;239;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;04/05/2015 23:30;3;0;
977;Ofner;Ofner;;;(11) 5693-8600;;;;;Rua Olívia Guedes Penteado, 375, Socorro, Álvares Florence, SP;Rua Olívia Guedes Penteado;375;;Socorro;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;15/09/2015 16:41;9;0;
454;Oggi Sorvetes;Oggi Sorvetes;;;(11) 4343-4343;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;25/05/2015 19:26;3;0;
2592;Okker Alimentos;Okker Alimentos;;;(1) 12723-8211;;;;;Gedivaldo Calixto De Souza, 251, Vila Nova York, 03479030;Gedivaldo Calixto De Souza;251;;Vila Nova York;;;03479030;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
77;Ondina Alimentação;Ondina Alimentação;;;(11) 3205-9453;;compras@ondinaalimentacao.com.br;;;Rua Bom Pastor , 2732, 6 andar;Rua Bom Pastor ;2732;6 andar;;;;;Geral / Outros;Sem Categoria;Não Atribuído;26/06/2015 17:12;4;0;
579;Original cakes;Original cakes;;;(11) 5081-4072;;;;;SP;;;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/08/2015 18:46;0;0;
2675;Pack In Bag;Pack In Bag;;;(1) 12523-9198;;;;;Professor Castelo Branco, 71, Jardim Nove De Julho, 03947020;Professor Castelo Branco;71;;Jardim Nove De Julho;;;03947020;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2615;Padaria Iracema;Padaria Iracema;;;;;;;;Angélica, 101, Santa Cecilia, 01227000;Angélica;101;;Santa Cecilia;;;01227000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2562;Padrao;Padrao;;;(1) 14339-3500;;;;;Frei Gaspar, 505, Vila Santa Rita Cassia, 09720440;Frei Gaspar;505;;Vila Santa Rita Cassia;;;09720440;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2723;Paes;Paes;;;(1) 14437-3545;;;;;Das Figueiras, 664, Campestre, 09080300;Das Figueiras;664;;Campestre;;;09080300;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
565;Paineiras;Paineiras;;;(11) 3538-2114;;;;;SP;;;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/08/2015 18:24;0;0;
2733;Pale;Pale;;;(1) 14576-7181;;;;;Edu Chaves, 234, Vila Bastos, 09041020;Edu Chaves;234;;Vila Bastos;;;09041020;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
38;Palmali;Palmali;;;(44) 4001-3277;;;;;Rio Branco do Sul, PR;;;;;Rio Branco do Sul;PR;;Geral / Outros;Sem Categoria;Não Atribuído;22/07/2015 22:28;4;0;
198;Palmali Frigorifico;Palmali Frigorifico;;;(44) 4001-3277;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;11/05/2015 20:36;0;0;
298;Pandurata Alimentos (Bauducco);Pandurata Alimentos (Bauducco);;;(11) 2573-9492;;;;;Rua Endres, 794, Piraúba, SP;Rua Endres;794;;;Piraúba;SP;;Geral / Outros;Sem Categoria;Não Atribuído;27/11/2014 21:09;5;0;
2672;Panificadora  La Casa - Eloisa Risotolan;Panificadora  La Casa - Eloisa Risotolan;;;(4) 13641-3189;;;;;Reverendo José Ferreira Filho, 37, Novo Mundo, 81050422;Reverendo José Ferreira Filho;37;;Novo Mundo;;;81050422;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
174;Pão de Queijo do Maestro;Pão de Queijo do Maestro;;;(11) 2979-9519;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;25/11/2014 20:25;12;0;
253;Pão de Queijo e Cia;Pão de Queijo e Cia;;;(19) 3478-9500;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;07/11/2014 21:34;8;0;
874;Pao de Queijo majestade;Pao de Queijo majestade;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;24/08/2015 19:06;0;0;
56;Pao no ponto;Pao no ponto;;;(11) 4168-1395;;;;;Rua Brooklin , 327, Chacara Marco, Itaberaí, SP;Rua Brooklin ;327;;Chacara Marco;Itaberaí;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 22:58;0;0;
2707;Paoletti;Paoletti;;;;;;;;Itapeti, 1000, Vila Gomes Cardim, 03324002;Itapeti;1000;;Vila Gomes Cardim;;;03324002;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
333;Para Tudo Bebidas;Para Tudo Bebidas;;;(34) 3228-3800;;;;;Av. Jose Andraus Gassani , 2795, Itabaianinha, MG;Av. Jose Andraus Gassani ;2795;;;Itabaianinha;MG;;Geral / Outros;Sem Categoria;Não Atribuído;21/05/2015 21:34;2;0;
252;Parmato Laticínios;Parmato Laticínios;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;19/10/2014 13:52;0;0;
2560;Patrick Behar;Patrick Behar;;;;;;;;Benjamim Egas, 66, Pinheiros, 05418030;Benjamim Egas;66;;Pinheiros;;;05418030;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2759;Paula Cristina Romano;Paula Cristina Romano;;;;;;;;Bartolomeu De Gusmão, 41, Encruzilhada, 11045000;Bartolomeu De Gusmão;41;;Encruzilhada;;;11045000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2650;Paula Silva Banus Miaguti;Paula Silva Banus Miaguti;;;;;;;;General Osório, 106, Vila Gilda, 09190440;General Osório;106;;Vila Gilda;;;09190440;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2731;Pedro Paulo Rodarte Almeida;Pedro Paulo Rodarte Almeida;;;;;;;;Pau Brasil, Sul (Águas Claras), 71926000;Pau Brasil;;;Sul (Águas Claras);;;71926000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
212;Peixe Brasil;Peixe Brasil;;;(62) 3322-6237;;;;;Faz. Agro Barsa rod 139, 40, Itaúna do Sul, GO;Faz. Agro Barsa rod 139;40;;;Itaúna do Sul;GO;;Geral / Outros;Sem Categoria;Não Atribuído;28/05/2015 19:57;1;0;
258;Peralta Ambiental;Peralta Ambiental;;;(11) 2325-3050;;;;;Rua Fernando Costa, Álvares Florence, SP;Rua Fernando Costa;;;;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 18:22;7;0;
684;Peralta Ambiental Robson;Peralta Ambiental Robson;;;(11) 4971-0051;;;;;Fernando Costa, Alcinópolis, SP;Fernando Costa;;;;Alcinópolis;SP;;Geral / Outros;Sem Categoria;Não Atribuído;17/02/2016 20:45;1;0;
2548;Pescados Hermes - Santo Andre;Pescados Hermes - Santo Andre;;;(1) 12988-5031;;;;;Das Figueiras, 2231, Campestre, 09080300;Das Figueiras;2231;;Campestre;;;09080300;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2742;Pgr - 7074 Fitesa;Pgr - 7074 Fitesa - Nao Usar;;;(1) 12985-7802;;;;;Zeferino Vaz, Sp 332, 13150000;Zeferino Vaz;;;Sp 332;;;13150000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2720;Pgr - 7082 Ceramica;Pgr - 7082 Ceramica;;;(1) 12894-3933;;;;;Dr. Duprat Figueiredo, 901, Maranquin, 13920000;Dr. Duprat Figueiredo;901;;Maranquin;;;13920000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2564;Pgr - Abcp;Pgr - Abcp;;;(1) 14577-0399;;;;;Torres De Oliveira 76, 76, Jaguare, 05347902;Torres De Oliveira 76;76;;Jaguare;;;05347902;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;1;0;NULL
2712;Pgr - Adiente;Pgr - Adiente;;;(1) 13195-4249;;;;;Robert Kennedy, 925, Planalto, 09895003;Robert Kennedy;925;;Planalto;;;09895003;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;1;0;NULL
2583;Pgr - Airport;Pgr - Airport;;;(1) 13195-4249;;;;;Monteiro Lobato, 4550, Cidade Jardim Cumbica, 07180000;Monteiro Lobato;4550;;Cidade Jardim Cumbica;;;07180000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2771;PGR - AL Puxadores;PGR - AL Puxadores;;;(11) 29857802;;;;;Juraci Aletto, 244, Sertaozinho, 09370813;Juraci Aletto;244;;Sertaozinho;;;09370813;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2718;Pgr - Aperan Inox 7092;Pgr - Aperan Inox 7092;;;(1) 12985-7802;;;;;Mercedes Benz, 1420, Distrito Industrial, 13054750;Mercedes Benz;1420;;Distrito Industrial;;;13054750;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2645;Pgr - Arcolor;Pgr - Arcolor;;;(1) 13195-4249;;;;;Forte Do Triunfo, 45, Parque São Lourenço, 08340146;Forte Do Triunfo;45;;Parque São Lourenço;;;08340146;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2551;Pgr - Arizona - Faturamento;Pgr - Arizona - Faturamento;;;;;;;;Arizona, 500, Cidade Monções, 04567001;Arizona;500;;Cidade Monções;;;04567001;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2595;Pgr - Arlington;Pgr - Arlington;;;(1) 14577-0399;;;;;Comendador Leopoldo Dedini, 310, Unileste, 13422210;Comendador Leopoldo Dedini;310;;Unileste;;;13422210;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2715;Pgr - Atmosfera;Pgr - Atmosfera;;;(1) 14577-0399;;;;;Antonieta Piva Barranqueiros, Sitio Cotrins, 13212000;Antonieta Piva Barranqueiros;;;Sitio Cotrins;;;13212000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2758;Pgr -Brogota;Pgr -Brogota;;;(1) 12894-3933;;;;;Islândia, 310, Parque Industrial Daci, 06785390;Islândia;310;;Parque Industrial Daci;;;06785390;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2533;Pgr - Capivari;Pgr - Capivari;;;;;;;;Dom Gabriel Paulino Bueno Couto, Jacare, 13052448;Dom Gabriel Paulino Bueno Couto;;;Jacare;;;13052448;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2580;Pgr - Cardinal;Pgr - Cardinal;;;(1) 12985-7802;;;;;Ordem E Progresso, 240, Várzea Da Barra Funda, 01141030;Ordem E Progresso;240;;Várzea Da Barra Funda;;;01141030;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2519;Pgr - Centeranel;Pgr - Centeranel;;;(1) 10000-0000;;;;;Sp 270, 10167, Jardim Ipê, 05577300;Sp 270;10167;;Jardim Ipê;;;05577300;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2767;Pgr - Ceramica Lume - Limeira;Pgr - Ceramica Lume - Limeira;;;;;;;;Rod.Dep.Laercio Corte Km 121, Zona Rural, 13480970;Rod.Dep.Laercio Corte Km 121;;;Zona Rural;;;13480970;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2677;Pgr Condominio Gr;Pgr Condominio Gr;;;(1) 12985-7802;;;;;Vice-Prefeito Hermenegildo Tonolli 2000 Galpão 200, 1500, Distrito Industrial, 13213909;Vice-Prefeito Hermenegildo Tonolli 2000 Galpão 200;1500;;Distrito Industrial;;;13213909;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2739;Pgr - Coplac Curitiba;Pgr - Coplac Curitiba;;;(1) 12985-7802;;;;;João Lunardelli, 1651, Cidade Industrial, 81460100;João Lunardelli;1651;;Cidade Industrial;;;81460100;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2702;Pgr Coplac Itu;Pgr Coplac Itu;;;(1) 14577-0399;;;;;Doutor Carlos, 111, Rancho Grande, 13306140;Doutor Carlos;111;;Rancho Grande;;;13306140;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2689;Pgr - Coplac Taubate;Pgr - Coplac Taubate;;;;;;;;Doutor José Ortiz Patto, 2001, Residencial Sítio Santo Antônio, 12072010;Doutor José Ortiz Patto;2001;;Residencial Sítio Santo Antônio;;;12072010;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2751;Pgr - Covre Limeira;Pgr - Covre Limeira;;;(1) 12985-7802;;;;;Anhanguera, Jardim Nova Limeira, 13486199;Anhanguera;;;Jardim Nova Limeira;;;13486199;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2590;Pgr - Covre Santos;Pgr - Covre Santos;;;(1) 12985-7802;;;;;Comendador Hercílio Camargo Barbosa, 207, Alemoa, 11095590;Comendador Hercílio Camargo Barbosa;207;;Alemoa;;;11095590;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2525;Pgr - Crown;Pgr - Crown;;;(1) 14577-2038;;;;;Dom Gabriel Paulino Bueno Couto, Jacare, 13315000;Dom Gabriel Paulino Bueno Couto;;;Jacare;;;13315000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2534;Pgr -  Dcc Cajamar;Pgr -  Dcc Cajamar;;;(11) 45770399;;;;;Rod.  Anhanguera KM 31, Polvilho, Israelândia, SP, 07750000;Rod.  Anhanguera KM 31;;;Polvilho;Israelândia;SP;07750000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2599;Pgr Eaton 7132 Valinhos;Pgr Eaton 7132 Valinhos;;;;;;;;Clark, 2061, Macuco, 13279400;Clark;2061;;Macuco;;;13279400;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2598;Pgr Eaton 7133 Sao Jose Dos Campos;Pgr Eaton 7133 Sao Jose Dos Campos;;;;;;;;Presidente Dutra, Jardim Das Industrias, 12240420;Presidente Dutra;;;Jardim Das Industrias;;;12240420;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2749;Pgr Eaton 7134 - Mogimirim;Pgr Eaton 7134 - Mogimirim;;;;;;;;Engenheiro Antônio De Simone Neto, 465, Distrito Industrial Ii Luiz Torrani, 13803576;Engenheiro Antônio De Simone Neto;465;;Distrito Industrial Ii Luiz Torrani;;;13803576;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2502;Pgr - Eaton 7135 Guaratingueta;Pgr - Eaton 7135 Guaratingueta;;;(1) 12985-7802;;;;;Prefeito Aristeu Vieira Vilela, 2755, Rio Comprido, 12522010;Prefeito Aristeu Vieira Vilela;2755;;Rio Comprido;;;12522010;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2539;Pgr Eaton 7136 - Porto Feliz;Pgr Eaton 7136 - Porto Feliz;;;;;;;;Marechal Rondon Km 125, Soamim, 18540000;Marechal Rondon Km 125;;;Soamim;;;18540000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2578;Pgr - Embrasa Sumare;Pgr - Embrasa Sumare;;;(1) 12985-7802;;;;;João Gouveia, 200, Condomínio Coronel (Nova Veneza), 13180385;João Gouveia;200;;Condomínio Coronel (Nova Veneza);;;13180385;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2629;Pgr - Embrasatec Artur Nogueira;Pgr - Embrasatec Artur Nogueira;;;(1) 12894-3933;;;;;Vicinal Atm 070, 601, Sitio Cotrins, 13160000;Vicinal Atm 070;601;;Sitio Cotrins;;;13160000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2636;Pgr - Fertilizantes Heringer;Pgr - Fertilizantes Heringer;;;(1) 12894-3033;;;;;Irene Karcher 620, 620, Betel, 13148906;Irene Karcher 620;620;;Betel;;;13148906;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2543;Pgr - Fitesa - Cosmopolis;Pgr - Fitesa - Cosmopolis;;;(1) 14577-0399;;;;;Zeferino Vaz, Sitio Cotrins, 13150000;Zeferino Vaz;;;Sitio Cotrins;;;13150000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2618;Pgr - Fitesa Jacarei;Pgr - Fitesa Jacarei;;;(1) 12985-7802;;;;;Presidente Humberto De Alencar Castelo Branco, 2735, Conjunto Habitacional Marinho, 12321150;Presidente Humberto De Alencar Castelo Branco;2735;;Conjunto Habitacional Marinho;;;12321150;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2646;Pgr - Flex Limeira;Pgr - Flex Limeira;;;;;;;;Av. Figueira Branca, 1965, Dos Lopes, 13487410;Av. Figueira Branca;1965;;Dos Lopes;;;13487410;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2768;Pgr - Forceline Extrema;Pgr - Forceline Extrema;;;(1) 13195-4249;;;;;Josepha Gomes De Souza, 85, Dos Pires, 37640000;Josepha Gomes De Souza;85;;Dos Pires;;;37640000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2554;Pgr - G+D;Pgr - G+D;;;(1) 12985-7802;;;;;Papa João Paulo I, 5705, Residencial Parque Cumbica, 07174005;Papa João Paulo I;5705;;Residencial Parque Cumbica;;;07174005;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2549;Pgr - Ge Sorocaba;Pgr - Ge Sorocaba;;;(1) 12894-3933;;;;;Paraná, 4900, Cajuru, 18016080;Paraná;4900;;Cajuru;;;18016080;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2716;Pgr - Glp Campinas;Pgr - Glp Campinas;;;(1) 14577-5253;;;;;Municipal Joannine Caumo, 302, Nova Aparecida, 13067883;Municipal Joannine Caumo;302;;Nova Aparecida;;;13067883;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2696;Pgr - Goodman;Pgr - Goodman;;;(1) 12894-3933;;;;;Particular Sadae Takagi, 2235, Cooperativa, 09852070;Particular Sadae Takagi;2235;;Cooperativa;;;09852070;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2609;Pgr Grupo;Pgr Grupo;;;;;;;;Acuruí, 72, Vila Formosa, 03355000;Acuruí;72;;Vila Formosa;;;03355000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2616;Pgr - Ipis;Pgr - Ipis;;;(1) 12985-7802;;;;;Vereador José Nanci, 151, Parque Jaçatuba, 09290415;Vereador José Nanci;151;;Parque Jaçatuba;;;09290415;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2523;Pgr - Iron Moutain 7086;Pgr - Iron Moutain 7086;;;(1) 12985-7802;;;;;Prefeito João Vilallobo Quero, 2253, Jardim Belval, 06422122;Prefeito João Vilallobo Quero;2253;;Jardim Belval;;;06422122;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2660;Pgr - Isoforma;Pgr - Isoforma;;;(1) 12985-7802;;;;;Dom Gabriel Paulino Bueno Couto, Pinhal, 13315000;Dom Gabriel Paulino Bueno Couto;;;Pinhal;;;13315000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2527;Pgr - Kadant;Pgr - Kadant;;;(1) 12985-7802;;;;;Almeida Itajuba, 1416, Joapiranga, 13274465;Almeida Itajuba;1416;;Joapiranga;;;13274465;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2605;Pgr - Mando;Pgr - Mando;;;(1) 12985-7802;;;;;Stanley, 2888, Bairro Da Geada, 13482860;Stanley;2888;;Bairro Da Geada;;;13482860;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2588;Pgr Máquinas;Pgr Máquinas;;;;;;;;Acuruí, 72, Vila Formosa, 03355000;Acuruí;72;;Vila Formosa;;;03355000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2754;Pgr - Nortene;Pgr - Nortene;;;(1) 12985-7802;;;;;Doutor Dib Sauaia Neto, 4628, Alphaville Industrial, 06455050;Doutor Dib Sauaia Neto;4628;;Alphaville Industrial;;;06455050;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2596;Pgr - Oggi Sorvetes;Pgr - Oggi Sorvetes;;;;;;;;Makita Brasil, 201, Cooperativa, 09852080;Makita Brasil;201;;Cooperativa;;;09852080;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2582;Pgr - Planmar;Pgr - Planmar;;;(1) 14577-0399;;;;;Sumare Pauli, 1010, Jardim Maria Antonia ( Nova Venesa ), 13178312;Sumare Pauli;1010;;Jardim Maria Antonia ( Nova Venesa );;;13178312;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2732;Pgr - Prensa 7053;Pgr - Prensa 7053;;;(1) 12894-3933;;;;;Edgard Máximo Zambotto, 5500, Chácara Lagoa Branca, 13231700;Edgard Máximo Zambotto;5500;;Chácara Lagoa Branca;;;13231700;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2724;Pgr  - Sinter;Pgr  - Sinter;;;(1) 12894-3933;;;;;Sinter Futura, 300, Chacara Planalto, 13190000;Sinter Futura;300;;Chacara Planalto;;;13190000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2692;Pgr - Skf;Pgr - Skf;;;(1) 12985-7802;;;;;Anhanguera, Polvilho, 07750000;Anhanguera;;;Polvilho;;;07750000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2571;Pgr - Souza Ramos;Pgr - Souza Ramos;;;(1) 12643-8051;;;;;Condessa Elisabeth De Robiano, 6000, Vila Santo Henrique, 03707015;Condessa Elisabeth De Robiano;6000;;Vila Santo Henrique;;;03707015;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2608;Pgr  - Spg;Pgr  - Spg;;;(1) 12985-7802;;;;;Comendador Leopoldo Dedini, 150, Unileste, 13422210;Comendador Leopoldo Dedini;150;;Unileste;;;13422210;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2635;Pgr - Stamp;Pgr - Stamp;;;(1) 12985-7802;;;;;João Ferreira De Camargo, 143, Tambore, 06460060;João Ferreira De Camargo;143;;Tambore;;;06460060;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2628;Pgr - Sucorrico;Pgr - Sucorrico;;;(1) 13195-4249;;;;;Anhanguera Km 176,6, < Sem  Bairro >, 13600000;Anhanguera Km 176,6;;;< Sem  Bairro >;;;13600000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2508;Pgr - Suprens;Pgr - Suprens;;;(1) 12985-7802;;;;;Faustino Bizetto, 515, Botujuru (Botujuru), 13238300;Faustino Bizetto;515;;Botujuru (Botujuru);;;13238300;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2678;Pgr - Tectextil 2;Pgr - Tectextil 2;;;(1) 13195-4249;;;;;João Batista Campos Pinto, 125, Jardim Abaeté, 13420264;João Batista Campos Pinto;125;;Jardim Abaeté;;;13420264;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2623;Pgr - Top Taylor;Pgr - Top Taylor;;;(1) 12985-7802;;;;;Lourenço Belloli, Vila Menck, 06268110;Lourenço Belloli;;;Vila Menck;;;06268110;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2552;Pgr - Trivium;Pgr - Trivium;;;(1) 13195-4249;;;;;Akzo Nobel, 680, Sao Roque Da Chave, 13295000;Akzo Nobel;680;;Sao Roque Da Chave;;;13295000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2597;Pgr  - Ws Wagner;Pgr  - Ws Wagner;;;(1) 14577-0399;;;;;Fábio Eduardo Ramos Esquivel, 2737, Canhema, 09941201;Fábio Eduardo Ramos Esquivel;2737;;Canhema;;;09941201;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2559;Pharmacia Silva Bueno;Pharmacia Silva Bueno;;;(1) 13614-6900;;;;;Silva Bueno, 1488, Ipiranga, 04208001;Silva Bueno;1488;;Ipiranga;;;04208001;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
79;Phenix Panificação;Phenix Panificação;;;(11) 41611050;;;;;SP;;;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 22:17;0;0;
736;Pic Nic;Pic Nic;;;(44) 3677-8000;(42) 9801-4190;mbernardo@picnic.com.br;(42) 9801-4190;;Tabapuã, PR;;;;;Tabapuã;PR;;Geral / Outros;Sem Categoria;Não Atribuído;01/09/2015 17:02;1;0;Mauricio Suprimentos e Rosangela. Passamos valores de lavanderia e laticinio 25.08. Agendar teste. Compram da Mundial e Descale da Diversey
326;Pif Paf (Leopoldina);Pif Paf (Leopoldina);;;(32) 3449-2814;;;;;Gonçalves Dias, MG;;;;;Gonçalves Dias;MG;;Geral / Outros;Sem Categoria;Não Atribuído;22/07/2015 21:09;0;0;
47;Pif Paf (Patrocínio);Pif Paf (Patrocínio);;;(34) 3839-8314;;;;;Dom Macedo Costa, MG, 38740000;;;;;Dom Macedo Costa;MG;38740000;Geral / Outros;Sem Categoria;Não Atribuído;22/07/2015 20:55;1;0;
432;Pif Paf (Visconde do Rio Branco);Pif Paf (Visconde do Rio Branco);;;(32) 3559-1300;;;;;Rod. MG 447, Km 105, Alto Garças, MG, 36520000;Rod. MG 447;;Km 105;;Alto Garças;MG;36520000;Geral / Outros;Sem Categoria;Não Atribuído;08/10/2014 23:37;24;0;É tudo feito por Visconde do Rio Branco - MG
