ID;ID Servidor;Data;Empresa;Contato/Pessoa;Usuário;Texto do Histórico / Anotação
1110;4361655;15/06/2015 14:30:44;Llinea Alimentacao;;Aguinaldo;enviado apresentacao, agendar
1200;4352741;13/06/2015 13:18:03;Frigo Cruz;;Ivan;Teste realizado e aprovado. Entregar relatório de consumo 
1112;4352650;13/06/2015 12:48:18;C-Vale;;Ivan;Dia 16/06 acompanhamento da higienização as 2:30
1180;4348366;12/06/2015 19:13:46;Forno de Minas;;Renan;conversei com a adriana, ligar terca feira para avisar dia da visita
1174;4348191;12/06/2015 19:09:21;Para Tudo Bebidas;;Renan;enviado e-mail
1130;4352034;12/06/2015 18:56:16;Queijos Bandeira ;;Jessica;Conversei com o Daniel, ele trabalha com a Nippon e Sevengel. Irá receber, ligar para ele segunda para confirmar o dia e horário. 
1125;4352033;12/06/2015 18:54:33;Queijos Bandeira ;;Jessica;Compras@queijosbandeira.com.br
1139;4352032;12/06/2015 18:49:14;Queijos Bandeira ;;Jessica;35 99558613
1172;4346369;12/06/2015 18:17:23;Frigorífico Frigonossa;;Jessica;Falei com o Pedro Sérgio, ele trabalha com uma linha de produtos indicado pela JBS mas autorizou uma visita assim que pudermos.
1169;4352031;12/06/2015 18:12:40;Frigorífico Frigonossa;;Jessica;Falei com Pedro Sérgio, ele usa uma linha de produtos ligada ao grupo JBR, mas autorizou a fazer uma visita.
1155;4346091;12/06/2015 18:08:35;Globo Aves;;Renan;deixar catalogo e agenda quando estiver na regiao
1137;4346007;12/06/2015 18:06:09;Max Brill;;Renan;Ligar para o Tiago na segunda
1109;4345636;12/06/2015 17:54:33;Cia Muller - Bebidas 51;;Renan;Covolan mandou e-mail , disse que estava corrido com a nova estacao de tratamento de agua e é para ligar em agosto.
1168;4342858;12/06/2015 15:49:33;JLA Alimentação;;Adriana;"Testes em andamento.

Instalacão realizado dia 05/06."
1187;4342843;12/06/2015 15:48:40;Ice Fruit;;Adriana;Ligar para Clemente.
1127;4342789;12/06/2015 15:45:22;Sabor e Minas Pão de Queijo;;Adriana;Ligar para Mario.
1156;4342426;12/06/2015 15:29:54;Gendai - Grupo Trend Foods;;Adriana;Ligar para Bruno.
1181;4342425;12/06/2015 15:29:54;Gendai - Grupo Trend Foods;;Adriana;Ligar para Bruno.
1163;4342038;12/06/2015 15:23:08;Peralta Ambiental;;Adriana;Ligar para Anderson.
1113;4341976;12/06/2015 15:19:24;Bragenfrig;;Adriana;Ligar para a Tania.
1161;4341430;12/06/2015 14:54:04;Ingredient Alimentos;;Adriana;"Arnaldo está de férias.



Retornar contato dia 18 de junho."
1193;4341284;12/06/2015 14:49:46;Ingredient Alimentos;;Adriana;"Arnaldo está de férias. 



Retornar contato após dia 17 de junho."
1120;4352030;12/06/2015 14:43:26;Curral De Minas ;;Jessica;Conversei com a Sônia, ela trabalha com a Diversey, no momento fechou contrato mas disse que pode receber a gente na próxima semana para fazer uma visita. Só ligar assim que estiver na região.
1195;4352029;12/06/2015 14:36:08;Queijos Bandeira ;;Jessica;"Falei por telefone com a Alana, pediu para retornar às 14;30 hoje para falar com Daniel. "
1175;4352028;12/06/2015 14:22:30;Frigorífico Albatroz ;;Jessica;Falei com o Maciel, ele disse que pode passar para fazer uma visita. Depois das 13 hs 
1115;4352027;12/06/2015 14:05:06;Frigorífico Frigonossa;;Jessica;"Acabei de ligar, retornar no período da tarde.

"
1144;4352020;12/06/2015 13:56:34;;Adilmo;Jessica;Já fez pedido. Estou aguardando instalar moto bomba 
1135;4352026;12/06/2015 13:54:39;Long Way Alimentos;;Jessica;Efetuado teste, aguardando resposta da Andrea 
1158;4352025;12/06/2015 13:54:09;New Age Bebidas ;;Jessica;Enviado catálogo, tentando marcar horário 
1184;4352024;12/06/2015 13:51:24;Mg Entreposto ;;Jessica;Enviado catálogo para Toni 
1188;4352023;12/06/2015 13:44:21;Sucorrico;;Jessica;Enviado catálogo, mas não consigo falar com o Gelson 
1150;4352022;12/06/2015 13:35:29;Curral De Minas ;;Jessica;Enviado catálogo 
1143;4396570;12/06/2015 13:29:29;Frigorífico Cardeal;;Victor;"Roberta disse que já fechou com a Limsept, e que a gente nunca demostrou interesse, e que no teste a gente foi só lá um dia, bateu gerador na sala de máquina e foi embora. Não pode mexer em nada até ter a certificação, e só vai poder ver isso em Outubro, pois a certificação é em Setembro.



Ligar e começar do zero."
1197;4352021;12/06/2015 13:25:30;Refrix;;Jessica;Enviei apresentação para Isaac 
1165;4334942;11/06/2015 23:59:21;Frigorífico Frigonossa;;Jessica;"Uma das donas se chama Claudia Merli 
Pedro Sérgio é primo da Claudia, ela disse para ligar para ele e agendar horário "
1182;4332418;11/06/2015 20:24:17;Sonda Supermercados;;Renan;ligar dia primeiro de julho que vao abrir para teste
1094;4332373;11/06/2015 20:22:46;Bebidas Piracaia;;Jessica;enviado cotação novamente.
1066;4332349;11/06/2015 20:22:09;Empório Sao Paulo;;Renan;ligar dia 20 para agendar reuniao com Fabio
1185;4334282;11/06/2015 20:20:19;Bebidas Piracaia;;Jessica;Liguei, não estava na fábrica 
1065;4332143;11/06/2015 20:15:34;Kopenhagen;;Victor;Andrea disse que estão vendo de cotar outras empresas de químicos mesmo, e vai ver se consegue conciliar com compras para a gente visitar na sexta-feira quando estiver indo para a Total. Vai responder e-mail dizendo data.
1021;4331331;11/06/2015 19:50:01;Ebicen - Glico;;Renan;flavio ?
1080;4331292;11/06/2015 19:49:01;Kim Paes;;Renan;flavio esta acompanhando
1089;4331188;11/06/2015 19:47:58;Lobits - Milho de Ouro;;Renan;acompanhar
1183;4334281;11/06/2015 19:41:03;Festival Ceagesp;;Jessica;Falei com a Bruna, ela me dará um retorno semana que vem. 
1076;4330692;11/06/2015 19:36:53;Lobits - Milho de Ouro;;Renan;conversei com a Sueli por telefone, enviado apresentacao, compra da Diversey Neutro e Clorado, flavio acompanhar
1025;4330522;11/06/2015 19:32:36;Belbon Alimentação;;Renan;passado para o flavio
1019;4330161;11/06/2015 19:24:24;Belbon Alimentação;;Renan;Ana Paula estava de licenca e a gabriela que esta no setor agora
1045;4329992;11/06/2015 19:20:17;Mn Propolis;;Renan;ligar amanha cedo e ve se a camila recebeu email
1052;4329967;11/06/2015 19:19:34;Mn Propolis;;Renan;Noemi esta de lincenca e a Camila esta responsavel, reenviei apresentacao, adriana acompanhar
1068;4329725;11/06/2015 19:13:04;Jumirim Frigorifico;;Renan;reenviado email para o marcio e camila
1030;4329329;11/06/2015 19:02:09;Churrasco Jundiai;;Renan;acabou de fazer o trabalho de reducao de custo de produtos de limpeza
1058;4329121;11/06/2015 18:57:11;Mococa Laticinios;;Renan;falei com o everton, falou para manter contato, mas tem contrato com a ecolab até o fim do ano
1096;4329073;11/06/2015 18:56:01;;Everton;Renan;Everton tem contrato com a Ecolab até o fim do ano, mater contato pois parece ser gente boa
1038;4328770;11/06/2015 18:47:41;GTP Paulista Servicos;;Renan;antes da monalisa era adriana
1062;4328682;11/06/2015 18:45:10;GTP Paulista Servicos;;Renan;monalisa nao esta mais em compras, reenviei email para Keyla
1055;4328467;11/06/2015 18:38:47;Rascal;;Renan;falei com a patricia ela disse para alinhar com a Luciana diretora de operacoes
1022;4328452;11/06/2015 18:38:24;Rascal;;Renan;"07/10/2014 Enviado apresentacao a Compras... eliane e thamires

12/12 visitei para deixar catalogo

Janeiro falaram para conversar com a Patricia da Qualidade

Patricia disse para esperar até Julho

Fevereiro, conversei com o Rodney do BB ele disse que conversou com patricia"
1032;4328175;11/06/2015 18:29:45;Saint Luiger Sorvetes;;Renan;fui la a dois meses, Andreia foi receptiva, ia sair de ferias coletivas, liguei hoje mas nao atenderam, mandei email
1040;4328066;11/06/2015 18:26:14;Frutiquello Sorvetes;;Renan;mayra saiu no dia 11/05 , enviei e-mail para os dois encarregados de producao e o comprador, adriana acompanhar
1091;4327748;11/06/2015 18:16:17;;Marcio;Renan;Nathalia do atendimento disse que o marcio nunca para la, reencaminhei o email
1073;4327396;11/06/2015 18:05:32;Frimarchi Linguica;;Renan;liguei para camila e reenviei o email
1092;4326953;11/06/2015 17:52:43;Frigorifico Wessel;;Renan;testando
1075;4326872;11/06/2015 17:50:22;De Marchi Polpa;;Renan;tentei ligar, nao me atendeu
1035;4326761;11/06/2015 17:47:47;Ki Delicia Sorvetes;;Renan;thaisa saiu, mandei email para elisangela
1099;4325892;11/06/2015 17:22:00;Restaurante 348;;Renan;Ja foi enviado cotacao, a Kimi Karb chegou hoje e vamos programar a instalacao para o dia 15.
1031;4325711;11/06/2015 17:15:49;Arrifana;;Renan;Deicado amostra do 3000 CL
1051;4325646;11/06/2015 17:13:49;Homemade;;Renan;e-mail de apresentacao enviado para a Katia
1034;4325211;11/06/2015 16:59:02;Neolat Laticinios - Queijos Ipanema;;Renan;Raul parece ser o dono, ja encaminhou o e-mail para as pessoas responsáveis que sao Marcos, Gerson e Jair
1085;4323761;11/06/2015 15:13:07;Queijos Regina;;Renan;ivan falou com uma pessoa que nao lembra o nome e disse que o email de apresentacao foi enviado para Raquel
1018;4323334;11/06/2015 14:55:07;Liotécnica;;Renan;nicholas falou que ja validou as certificacoes deste ano com produtos da ecolab, pediu para entrar em contato no fim do ano.
1009;4322969;11/06/2015 14:43:20;Neolat Laticinios - Queijos Ipanema;;Renan;havia enviado um email para o Raul que conheci na APAS este e-mail foi no dia 11 de Maio, liguei para ele hoje e o mesmo vai direcionar para as pessoas corretas do laticinio
1053;4322443;11/06/2015 14:30:09;;;Victor;Anita marcou para sexta-feira (19/06) às 14:30 com todo mundo.
1069;4322051;11/06/2015 14:19:42;Queensberry;;Renan;conversei com o henrique, estava em Minas em um produtor de morango, disse que ja passou para compras e vai me retornar.
1061;4321971;11/06/2015 14:17:47;Top Cau;;Victor;"Jéssica, quer dar continuidade nesse cliente? É aquele que a gente visitou e conversou com a japinha (Patricia). Lê o histórico que você vai entender.



Qualquer coisa me avisa."
1095;4321822;11/06/2015 14:13:50;Liotécnica;;Renan;conversei com nicholas rapidamente por telefone ontem, ele disse que estava corrida e que era para retornar hoje para agendarmos, liguei mas ele nao estava, enviei email pendindo reuniao
1074;4321750;11/06/2015 14:12:09;Frango Facio;;Victor;Ainda não voltou. Talvez semana que vem...
1057;4321666;11/06/2015 14:09:22;Predilecta;;Victor;Não estava na sala. Deixei recado. Ligar mais tarde mesmo assim.
1087;4321042;11/06/2015 13:52:21;;;Victor;Visitar amanhã saindo da Vigor.
1013;4320962;11/06/2015 13:50:11;;;Victor;Disse que não estava recebendo e-mails nos ultimos dias. Reencaminhei de novo e fiquei esperando ele receber. Recebeu e disse que vai analisar e retornar.
1046;4320784;11/06/2015 13:45:42;Vigor;;Victor;Passar lá amanhã as 7:00
1064;4320404;11/06/2015 13:34:53;;;Victor;Passado fichas e boletins. Confirmar o dia da CVale e marcar na manhã do mesmo dia.
1015;4319877;11/06/2015 13:19:33;Mendonça Distribuidora;;Victor;Ramal da Gislaine não está atendendo. Ligar daqui umas 2 horas.
1020;4319785;11/06/2015 13:16:53;Pif Paf (Visconde do Rio Branco);;Victor;Daniela não está hoje. Só amanhã.
1043;4319671;11/06/2015 13:13:22;Grupo Hinomoto;;Victor;Cícero disse que o Mult 10.000 limpou bem mas não tirou o corante. Levar um clorado ou o Pro R1.
1056;4318772;11/06/2015 12:47:54;Junior Alimentos;;Victor;Dani entra às 10:00
1041;4318231;11/06/2015 12:28:35;Bon-Mart;;Victor;Enviado cotação. Vão ter auditoria da China na semana que vem. Ligar na outra semana.
1078;4317125;11/06/2015 11:24:13;Jazam Alimentos;;Victor;Teste acabou ficando pré agendado para o outro sábado. Ligar durante a semana para confirmar.
1084;4316803;11/06/2015 11:06:24;;;Victor;Disse que vai entrar em contato hoje para as negociações.
1027;4316799;11/06/2015 11:05:08;Marvi;;Victor;Enviado e-mail perguntando se já tem alguma data para os testes.
1086;4304996;10/06/2015 14:53:16;Flamboia;;Renan;conversado com a Mirian da Qualidade vai confirmar visita para sexta feira.
1011;4304757;10/06/2015 14:45:53;Florio Alimentos;;Renan;flavio atualizar !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1071;4300695;10/06/2015 12:58:56;;;Victor;Silvia recebeu e-mail do jurídico hoje, mas não abriu. Vai verificar, e me dar uma resposta até o fim da tarde, mas mesmo se estiver tudo certo, parece que a assinatura só sai semana que vem.
1070;4300552;10/06/2015 12:54:04;Bel chocolates;;Victor;Tâmara pediu para ligar daqui 15 dias para agendar visita, pois estão iniciando duas novas linhas e nem ela, e nem a reponsável pela higienização poderiam me receber. Foi simpática.
1044;4300317;10/06/2015 12:46:14;Nestlé Purina PetCare;;Victor;Odelço entrou de férias e volta daqui 40 dias. 
1005;4300239;10/06/2015 12:43:47;Wick Bold;;Victor;Thais disse que a Wickbold não tem uma pessoa responsável pela aprovação de produtos químicos, e ela é a responsável pelas embalagens, mas está cuidando disso. Está muito enrolada com outros processos que ela disse que é urgente de embalagens e só vai conseguir pegar o dos produtos depois. Não tem previsão.
1010;4299924;10/06/2015 12:34:06;Marfrig;;Victor;Juliana disse que o pessoal da Diversey foi lá falar que se a Marfrig encerrar o contrato com eles, vão ter que pagar todo o parque industrial que a diversey montou. Eles estão verificando.
1098;4297843;09/06/2015 20:13:58;Frigorífico Frivassa ;;Jessica;Conversei com o Claudinei, ele trabalha com a diversey. Pediu para ligar daqui um tempo, disse que futuramente pode ver sim os nossos produtos 
1079;4297842;09/06/2015 20:09:57;Frigorífico Frigonossa;;Jessica;"Enviado cotação, ligar 
"
1050;4297841;09/06/2015 20:07:27;Bebidas Piracaia;;Jessica;Enviado cotação. Ligar
1028;4297839;09/06/2015 20:05:08;;Castelo Alimentos ;Jessica;Enviado cotação. Ligar 
1003;4297840;09/06/2015 19:51:18;Long Way Alimentos;;Jessica;Teste amanhã as 14 hs 
1012;4274619;08/06/2015 20:03:56;Coopetativa Laticinio Sao José;;Renan;conversei com a Cintia, conversar com a valdirene de compras para alinhar testes.
1026;4273479;08/06/2015 19:38:07;Real Latco;;Ivan;Ligar de novo.
1083;4273462;08/06/2015 19:37:38;Real Latco;;Ivan;Ligar amanhã no período da manhã.
1042;4273240;08/06/2015 19:35:35;Dom Armando;;Ivan;Ela começou com a AresClean em novembro, disse que faz pouco tempo, mas que se quisesse passar lá pra conversar podia passar sim. Ela na verdade deve ta com dó de trocar mas se conversar com ela pessoalmente ela abre pra teste e ai ja era. Ela foi bem gente boa.
1054;4272654;08/06/2015 19:21:03;CVNC - Parmalat;;Renan;conversei com a Soeli, pediu para ligar na quinta que vem para agendar reuniao, compra da Kalykim
1077;4272263;08/06/2015 19:12:00;Churrasco Jundiai;;Renan;liguei para o alfredo jr masso volta na quinta
1049;4272197;08/06/2015 19:10:14;Regina Laticínios;;Ivan;"Liguei e me passsaram o email aos cuidados da Raquel, que não estava por lá. 

Mandei apresentação"
1060;4272117;08/06/2015 19:08:14;Lanchero;;Renan;Liguei e me passaram o email do Vitor da qualidade. Mandei a apresentação. Ele não estava, ligar de novo
1097;4272022;08/06/2015 19:06:45;Lanchero;;Renan;Liguei e o Vitor da qualidade não estava, mas passaram o email e mandei a apresentação.
1036;4272013;08/06/2015 19:06:31;Atibaense Refrigerante;;Renan;falei com a Lisiane, a pessoa que testa está de ferias e volta na quarta feira.
1024;4271636;08/06/2015 18:57:54;Bar Do Alemao;;Renan;falei com a Aline , pediu para alinhar direto com Adriana da qualidade
1063;4270751;08/06/2015 18:37:21;Mil Green;;Ivan;Falei com o Diogo, ele disse que testou outros produtos já e teve reação química e disse que está bem com o produto dele e também disse que em time que está ganhando não se mexe. 
1048;4270424;08/06/2015 18:30:29;Nutriline Alimentação;;Renan;liguei la, a pessoa da recepcao me disse que a claudia conversou com o supervisor e ambos falaram que estavam caros, eu disse que daria 30% de desconto e a ligacao caiu, montar nova cotacao
1090;4268414;08/06/2015 17:46:18;;Moira;Renan;conversei hoje com a Moira, disse que a pessoa da qualidade saiu, esta terminando de cotar materias primas e depois tem que ver embalagens, acompanhar
1001;4268019;08/06/2015 17:37:20;Itaiquara;;Renan;volta de ferias no dia 15
1059;4266255;08/06/2015 16:46:06;Marilan;;Renan;Teste realizado com o Pro R1 e o 3000 CL. Eles gastam 30 Litros do pluron 489 por dia. O r1 limpou mais, o 3000 CL também foi eficaz mas gostaram mais do R1. Precisamos testar o 5000 CL. Victor passa lá e fala com a Silvana e diz que você esta com o 5000 ai para testar. 
1093;4266161;08/06/2015 16:41:24;Dori Alimentos;;Renan;Marcia, é quem toma conta da limpeza. Mandei catalogo por email e ela disse que ia ver. Victor caso der, tenta passar
1016;4266077;08/06/2015 16:37:50;Frigocruz;;Renan;Teste marcado para quarta feira 10/06. A partir das 11:00 
1082;4266037;08/06/2015 16:35:34;Zaeli;;Renan;Aguardando data para realizar o teste. Ligar para Simone no final da tarde
1047;4264343;08/06/2015 14:56:22;Globo Aves;;Ivan;e-mail de apresentacao enviado para o Julio que é da qualidade corporativa
1007;4251303;05/06/2015 19:37:04;Pif Paf (Visconde do Rio Branco);;Victor;Daniela não pôde atender o dia todo. Pediu para ligar depois.
1004;4245197;05/06/2015 14:03:19;Marilan;;Victor;Enviado cotação de 3000 CL, Pro R1, Sapone Bac e Mult 10.000
1029;4244112;05/06/2015 13:20:47;Yakult;;Victor;Salu pediu para eu enviar um e-mail e ele vai responder com a data. Vamos ver...
1100;4243692;05/06/2015 13:02:23;Hospital São Lucas;;Victor;Já solicitado amostras para Simone. Levar assim que estiver por Santo André.
1039;4243259;05/06/2015 12:39:36;Doces Covizzi;;Victor;Mario não está na empresa hoje. Deve ter emendado o feriado.
1088;4243159;05/06/2015 12:34:41;Frigol;;Victor;Teste dos produtos para carretilha foi ruim de novo. Dar um tempo e fazer de um jeito para ir na certeza na próxima vez.
1006;4243133;05/06/2015 12:33:23;C-Vale;;Victor;Enviado e-mail para confirmar se vão realmente poder nos receber dia 12/06.
1002;4242946;05/06/2015 12:22:57;Frigorífico Cardeal;;Victor;Roberta disse para eu passar lá quando estiver por São Paulo.
1067;4242878;05/06/2015 12:18:46;Special Dog;;Victor;Roberta já havia conversado com Thiago para ver se melhora procedimentos de limpeza. Estão fazendo levantamentos para ver se muda isso. Pediu para eu enviar e-mail com meu contato, pois ela vai ver com a gerente da qualidade tudo que precisa, pois a gerente não está lá hoje.
1023;4242731;05/06/2015 12:10:39;ISS;;Victor;Telefone (11) 5523-8183 só chama. Devem ter emendado o feriado. Tentar semana que vem, ou outro número.
